"year","flow","signal","avgLLE","flow_mean","flow_var"
1569,14448698,0.860208210710367,NA,NA,NA
1570,17670864,1.78596425587752,NA,NA,NA
1571,14857286,1.51419412884085,NA,NA,NA
1572,15810191,-0.420313312287649,NA,NA,NA
1573,11196090,-2.80494972914468,NA,NA,NA
1574,9018733,-3.53496954234426,NA,NA,NA
1575,15157797,-1.60715744971169,NA,NA,NA
1576,13425936,1.55173120151185,NA,NA,NA
1577,17434913,3.03020407507619,NA,NA,NA
1578,16929319,1.34161599399668,NA,NA,NA
1579,12196115,-1.65418179675697,NA,NA,NA
1580,6545386,-2.76488234073792,NA,NA,NA
1581,12459877,-1.53176594143391,NA,NA,NA
1582,15394834,-0.70538938097648,NA,NA,NA
1583,11528963,-2.07283138027407,NA,NA,NA
1584,5065861,-3.7339188571419,NA,NA,NA
1585,11162872,-2.85094677074967,NA,NA,NA
1586,16804806,0.39206643762171,NA,NA,NA
1587,14052118,3.05156027481058,-0.00680617658495501,14.0029148648649,15.4749626824843
1588,16570708,2.75727384694236,-0.00217704979753316,14.0969753243243,15.8885059826695
1589,15901033,-0.252405523007403,-0.00115633006062265,13.8523168918919,16.305901899405
1590,8230022,-3.72526898963312,-0.00172387756027575,13.892253,16.4474117378359
1591,9354717,-5.18630156455755,0.00137102207866829,13.9306695675676,16.6534721023026
1592,10742741,-3.55760762647164,0.00363695999765449,14.1808021081081,17.5624096757148
1593,14645499,0.176870846104995,0.00679636489170817,14.4172506756757,17.1220661094248
1594,17600884,3.61015223298453,0.00967148348950147,14.3740384324324,17.1253769834885
1595,18046022,4.50162754749172,0.0167040335087075,14.4930981351351,17.4178271146899
1596,18496086,2.3877198371017,0.0166077039439887,14.5343900540541,17.7306078215037
1597,13192564,-1.01438173212736,0.0125037555182343,14.5896295675676,18.1154488899235
1598,6928084,-3.28348618571422,0.00938432185958366,14.7300202972973,18.153979804253
1599,16719725,-3.40681005434423,0.0162614156224549,15.0730701351351,16.7367975283404
1600,8960227,-2.18792142028881,0.0225956428625948,15.2318727567568,16.8168552233206
1601,16263698,-0.637263550830948,0.0226633236484695,15.241856027027,16.8238870085091
1602,16788943,1.22947614386868,0.0221370730262004,15.3702731081081,16.4539654401714
