"year","flow","signal","avgLLE","flow_mean","flow_var"
1623,1562588,-0.100132050904287,-0.135945731613897,1.41549778571429,0.125748815461197
1624,1411816,-0.0648952500011223,-0.131650856699201,1.39860566666667,0.118952387135203
1625,1338998,-0.0354525001695927,-0.126328573750754,1.37354452380952,0.103190468621475
1626,1108469,-0.0283761163367596,-0.122242429414369,1.35170173809524,0.0903029038012712
1627,1239852,-0.0452951966871081,-0.117971221704125,1.35071411904762,0.0903362859513757
1628,1333083,-0.077374756388121,-0.112545366234918,1.38474221428571,0.0737591806539774
1629,1302377,-0.109500299290684,-0.107406241488679,1.39232078571429,0.0751094946515383
1630,1212593,-0.123987967800426,-0.112491718010596,1.39236921428571,0.07511657872627
1631,1159428,-0.108694769696175,-0.117422214980227,1.38484978571429,0.0767097317953432
1632,946465,-0.0672221615615342,-0.12390387127546,1.36444011904762,0.084133175579083
1633,1790835,-0.0199554960980891,-0.125418022900844,1.35398857142857,0.0889398176022509
1634,1383029,0.009973243606492,-0.124511418852001,1.36464457142857,0.0936659979105436
1635,1435415,0.0148019228296437,-0.122846821488246,1.34880442857143,0.0879168721488362
1636,1267020,0.00591246728831715,-0.123195703511522,1.33361692857143,0.0847283117174338
1637,1327107,-0.00101185142904383,-0.122584322346541,1.33070307142857,0.0850993620017265
1638,1305397,-0.00301632448178694,-0.123110368158121,1.31939988095238,0.0770409602201562
1639,1652303,-0.0105072471009752,-0.12284582676134,1.3091265,0.0722659528903537
1640,1228696,-0.0325803295737545,-0.119696069409341,1.30694861904762,0.0713220839859489
1641,1233302,-0.0657010387751039,-0.117724285352422,1.31281652380952,0.0745491556703531
1642,1416091,-0.0982404925277237,-0.110645191132781,1.31142933333333,0.0738531434051057
1643,734088,-0.121953782212911,-0.111447495790797,1.3308145952381,0.0625403778415639
1644,1586852,-0.133159324767434,-0.116925009524839,1.31855169047619,0.0630332138147067
1645,1248699,-0.122847407515576,-0.123278500075163,1.31071721428571,0.0641141357303676
1646,1166773,-0.0745405149114011,-0.128793010307537,1.30451980952381,0.065368179828158
1647,1191908,0.017224562838619,-0.132381266994413,1.29545733333333,0.0724576559278374
1648,1313970,0.123632309397736,-0.137308192283884,1.30648338095238,0.0763076306563879
1649,1844538,0.185499434871797,-0.141895757155453,1.29559397619048,0.0806945168703165
1650,1634648,0.153922317086975,-0.140115089674973,1.30164647619048,0.0823172037824506
1651,1464760,0.0355222997697574,-0.136659619044072,1.30732388095238,0.082635138310644
1652,1127288,-0.103577800914454,-0.133794268416559,1.32282361904762,0.0880287806479001
1653,768511,-0.185600970378309,-0.129886592852287,1.33552757142857,0.0850114624390801
1654,915258,-0.180285911702747,-0.125892528602802,1.32331466666667,0.079883471646813
1655,1799574,-0.121838082706058,-0.123457381245679,1.33868202380952,0.091682076061097
1656,1201234,-0.0701339676800456,-0.120302503454291,1.34004826190476,0.0920312409325395
1657,1124747,-0.0550948404922941,-0.11981458830816,1.35542821428571,0.099664912992953
1658,1208815,-0.0558011891765903,-0.11657526749425,1.35896404761905,0.099984838901266
1659,1435663,-0.0293782389605067,-0.113197062590977,1.37573192857143,0.109953409154117
1660,1325386,0.0418444465079911,-0.111732070205134,1.36508264285714,0.108682274047845
1661,1473837,0.12896005422053,-0.110763894104798,1.35853216666667,0.112314816334581
1662,1701538,0.177219017869346,-0.113154266457132,1.37192964285714,0.116416117099552
1663,1527890,0.147814784100858,-0.113520413410245,1.36521757142857,0.117701009424251
1664,1443372,0.0458178761889728,-0.108462812601296,1.36428042857143,0.118949664144251
1665,1047546,-0.084364379165159,-0.100596084765293,1.35269697619048,0.119303013968853
1666,1082768,-0.187520077587164,-0.0932478278366734,1.35564423809524,0.119039870565064
1667,1078707,-0.227034941774448,-0.084798402364749,1.36578147619048,0.11943327946806
1668,727845,-0.197637467558484,-0.0759407414551032,1.37369754761905,0.11924524438962
1669,1702946,-0.119790590234092,-0.0717806749116676,1.37280421428571,0.119388078236124
1670,875728,-0.0250146392593203,-0.0696298212649988,1.362946,0.113942065725854
1671,1556582,0.058512386145397,-0.0693091886647032,1.36149054761905,0.113220847217961
1672,1451044,0.115880094504112,-0.0713585779995659,1.35840128571429,0.112968060827819
1673,1810417,0.149157070939833,-0.0745409681485433,1.36932878571429,0.112809116075929
1674,1480031,0.172772603124381,-0.0792300289968513,1.37940819047619,0.104668900533963
1675,1277893,0.20108537708478,-0.0849518933709806,1.38667742857143,0.0999756343293728
1676,2028458,0.235475071793327,-0.0926909778066261,1.38197845238095,0.0969279843857172
1677,1492797,0.261533970541704,-0.100915847788434,1.38503661904762,0.0961883279162904
1678,1912978,0.259604592919603,-0.110747898513595,1.39821026190476,0.0964520208696614
1679,1475612,0.219388643428083,-0.11639967699066,1.399287,0.0960829082487805
1680,2009648,0.145606470031586,-0.122796779645753,1.41141352380952,0.103162863233573
1681,1205033,0.05206415013377,-0.126616583882216,1.42224947619048,0.106184560528451
1682,953576,-0.0459582592683849,-0.127481621136156,1.4191919047619,0.106254048388235
1683,1795996,-0.131972367137286,-0.129942404518453,1.40354988095238,0.107481944586693
1684,1134184,-0.185313867717169,-0.133845036847088,1.40299004761905,0.107352492863998
1685,694728,-0.186446049244941,-0.138459244990904,1.38607847619048,0.117965387461914
1686,1100347,-0.131972377861788,-0.141441684724743,1.39680545238095,0.115358241684693
1687,1372484,-0.0448121796846854,-0.145732889093911,1.39750188095238,0.11493053439201
1688,1592537,0.0352608955993628,-0.150610176203864,1.40717992857143,0.112543320728702
1689,1524383,0.0765080306707164,-0.152683365608992,1.4202560952381,0.101525223096283
1690,1276450,0.0741158317653663,-0.153994838808001,1.40939154761905,0.100190420410156
1691,1430493,0.0467350929945532,-0.154857701392995,1.4258275952381,0.0935659459808322
1692,1573519,0.0164011238314363,-0.151135257691203,1.41572807142857,0.0951444301166045
1693,1335011,-0.00772656553063181,-0.145359252798885,1.39905276190476,0.105616664814186
1694,1586243,-0.028460519734987,-0.139328405961692,1.38679102380952,0.101597242244024
1695,1191846,-0.0477349783640639,-0.129527915622758,1.38922871428571,0.102312488038892
1696,1220566,-0.0570625733444263,-0.117875514435757,1.38922369047619,0.102313635042121
1697,1602217,-0.0408934374817477,-0.10622145482118,1.37552080952381,0.0922539420564994
1698,1329677,0.00996869179458441,-0.0939121220047838,1.3781495952381,0.0931758103371736
1699,1678040,0.0856890566518417,-0.0862064772346581,1.38168542857143,0.097575274498007
1700,1254038,0.155963033909001,-0.0789676842984576,1.38245811904762,0.0977490432572782
1701,1944977,0.183475805876611,-0.0731044957930598,1.35657469047619,0.0926274791449994
1702,1780496,0.145764412767869,-0.0696183536161859,1.35499404761905,0.0932231644143391
1703,1345419,0.051202121315213,-0.0665611727935989,1.36577971428571,0.08923872922177
1704,1044573,-0.0633604900862456,-0.0646472472523289,1.36547088095238,0.0889705236139611
1705,1504377,-0.15311728054369,-0.0650020043022279,1.39237185714286,0.106617159168028
1706,733086,-0.189943265189968,-0.0665728973354948,1.4113885,0.0946248815303537
1707,1498079,-0.174593308381284,-0.0661282311579704,1.41988811904762,0.0922426783737172
1708,1112018,-0.130795382788534,-0.0659949555799478,1.4197999047619,0.0922515726350151
1709,1485185,-0.0889728309802902,-0.0641478513862033,1.41934504761905,0.0920992881055099
1710,1277044,-0.0716039606277666,-0.0623287998247903,1.42207719047619,0.0930007578415726
1711,1246635,-0.0865094379554458,-0.0595814802526201,1.41896778571429,0.0943345467974408
1712,1566042,-0.126736388438318,-0.0547773250976682,1.42576561904762,0.0964359041460952
1713,1132402,-0.173138951079627,-0.0522436081283053,1.43338783333333,0.101183379306386
1714,750681,-0.198535745584441,-0.0514586022214788,1.41422773809524,0.120463733583222
1715,1295424,-0.176087231109513,-0.0517435244767858,1.39705333333333,0.126799431400862
1716,1582414,-0.0940119998455427,-0.0527800028118737,1.40266480952381,0.125762751686792
1717,1277682,0.0286164475773409,-0.050112399466224,1.40938821428571,0.125152955765392
1718,1452937,0.139532005264054,-0.0459819110774894,1.40914523809524,0.125059444227259
1719,1603206,0.177481700187019,-0.0410786981895182,1.40766402380952,0.12539275295456
1720,2061483,0.116055133571101,-0.0351309283564037,1.40502245238095,0.124222549955132
1721,1508065,-0.00528363194734879,-0.0299857359667217,1.40658511904762,0.123841724963132
1722,922544,-0.0973551386688418,-0.0276983634283307,1.3939465,0.116609593952939
1723,1138646,-0.0838436256708038,-0.0227685715578626,1.37994123809524,0.113756244899259
1724,1406574,0.0363423992094471,-0.0163816623396783,1.38789504761905,0.115850733588876
1725,1783025,0.182877456363011,-0.0092357594632051,1.40500038095238,0.116107869303607
1726,2264025,0.25533594078123,-0.00254688806459259,1.41311097619048,0.120522027330463
1727,1493427,0.212595108847498,-1.7226120312885e-06,1.4231979047619,0.110742034892625
1728,1457331,0.102406736475234,0.00275476191258939,1.41862223809524,0.11091940179443
1729,1368779,0.0163914959527147,0.0035287055459862,1.42680095238095,0.1085912589599
1730,1573433,0.0108382697516361,0.00395035930269919,1.42027588095238,0.109598970779522
1731,1639133,0.0616946847923496,0.00422936875822197,1.42397876190476,0.109088233583844
1732,1145855,0.0902543924823703,0.00286436132709084,1.44472814285714,0.119631731913979
1733,1716002,0.0349764317639829,0.00219348482082692,1.44813266666667,0.120964723721447
1734,1893652,-0.0925366355164436,0.00395003900996811,1.4452494047619,0.123178953041564
1735,530287,-0.213789867053214,0.00535386856225874,1.44740438095238,0.120307427452485
1736,864918,-0.245372852805819,0.00580241258046508,1.44545847619048,0.121072367360499
1737,1427528,-0.164890953593168,0.00491631474594767,1.44144921428571,0.120622516929294
1738,1502949,-0.027880054622551,0.00219963620435772,1.43642466666667,0.123368703896325
1739,1592012,0.0757586911367915,-0.000879883978730459,1.44209716666667,0.124912050163947
1740,1267466,0.0892122383526739,-0.00435299605952649,1.4391979047619,0.124308111775796
1741,1567094,0.0275597911588784,-0.00831520332225763,1.42723045238095,0.115065737328156
1742,1319670,-0.0392028443739084,-0.0113433657390226,1.41326197619048,0.120947356379877
1743,1414155,-0.0429562558885432,-0.0157824948745043,1.43341130952381,0.117741568942609
1744,1192275,0.0296203679662842,-0.0219799339453906,1.42733883333333,0.122957543101703
1745,1679479,0.126798172694439,-0.0273918820244892,1.43281042857143,0.12398217818108
1746,1762997,0.1716264296489,-0.033737980496092,1.4214685952381,0.121247029511418
1747,1845022,0.122862805989497,-0.037128313716162,1.41620121428571,0.113319710081197
1748,1156737,0.0108972745012833,-0.0400409803348438,1.42460945238095,0.117619386088742
1749,1305901,-0.0814381052865646,-0.0396954795036758,1.42227719047619,0.11769148967206
1750,1455524,-0.0819798543079392,-0.0394373836101605,1.42796276190476,0.11842599699643
1751,1211132,0.0118412801528917,-0.0394886362068867,1.41905871428571,0.119102111736209
1752,1432565,0.126971420730502,-0.0404480937702713,1.3976309047619,0.128725000238918
1753,2118109,0.169418929516341,-0.0416147259857561,1.40093745238095,0.127478568806644
1754,1709032,0.0969818002886223,-0.0420515435734952,1.39342319047619,0.124999620585426
1755,1011305,-0.048582886517926,-0.0439739587254652,1.37714957142857,0.11944434367508
1756,841190,-0.17458323368555,-0.0446150967907546,1.38805847619048,0.105515183044402
1757,1213696,-0.206357544801436,-0.0473950471947781,1.39215285714286,0.101830911665735
1758,1414025,-0.13675707082449,-0.0498301798235494,1.39052792857143,0.101824040001336
1759,1066651,-0.0223355105496421,-0.0538478504074457,1.38091526190476,0.103490933139515
1760,1691182,0.0623979065045264,-0.0567648746853663,1.37917971428571,0.102866833898453
1761,1481437,0.0736820672111727,-0.0579251819804784,1.36836683333333,0.110252224902142
1762,1558850,0.0189972253453901,-0.0590306859193996,1.36566030952381,0.109457929609487
1763,921389,-0.0549572391305417,-0.0604026877066468,1.37361154761905,0.111364063627717
1764,1768816,-0.0918882838671268,-0.0610495683501866,1.37463338095238,0.111492795860876
1765,883602,-0.0561788100275206,-0.0629230111480497,1.36930292857143,0.114677694744556
1766,1636381,0.0475779720742137,-0.0614518858118933,1.37109345238095,0.1159501925904
1767,1306668,0.17367714266015,-0.0631270424999913,1.35408673809524,0.114442677615515
1768,2042795,0.256925396387941,-0.0648927519567689,1.33984216666667,0.108637351169801
1769,1846573,0.24942320138738,-0.0648637448466348,1.36364778571429,0.123508571587636
1770,1359376,0.151043663857595,-0.0660754079785674,1.367812,0.123744209950098
1771,1607573,0.0105745482993167,-0.0667066171586004,1.37995473809524,0.132119027686442
1772,1199463,-0.106300498329535,-0.0646357801511594,1.37925952380952,0.132379788474207
1773,739165,-0.159227389786576,-0.0624307246455067,1.37628326190476,0.132426788948881
1774,1284730,-0.1534662924235,-0.0623112322892343,1.34610930952381,0.124806897462414
1775,1400403,-0.12520589435199,-0.0615505729589157,1.34491878571429,0.123981213333002
1776,1210160,-0.108777396341471,-0.0595972641248753,1.36452176190476,0.126722171747796
1777,988461,-0.114509299582303,-0.0546973640675054,1.36485028571429,0.12637446415099
1778,1036882,-0.130468050539356,-0.0506673430642988,1.3770815952381,0.12887005552371
1779,1359281,-0.137911809889418,-0.0474904944694357,1.36714807142857,0.132262543368458
1780,1099217,-0.123646927835661,-0.0466060358624132,1.37462938095238,0.130007395855168
1781,1519119,-0.0843880187258129,-0.0471456794099897,1.37281738095238,0.128970129448534
1782,813325,-0.0287935509343575,-0.0495755073527352,1.36201771428571,0.131465373466599
1783,1453420,0.0216229910872167,-0.052247241259356,1.35645266666667,0.130521907869154
1784,1653622,0.0407249449685844,-0.0541240729330638,1.35940361904762,0.128257317646437
1785,1457072,0.0182623821122415,-0.0561192628096699,1.34870585714286,0.124090645318467
1786,968396,-0.0223768194183589,-0.0612094771946835,1.35458814285714,0.11993869449154
1787,1754681,-0.0322428866432635,-0.0644835855732079,1.34714519047619,0.11796833877206
1788,1048715,0.0256304185180685,-0.0665984313411872,1.33865804761905,0.1216974949499
1789,1246750,0.137897376244606,-0.0730703888740871,1.32648738095238,0.110361078206876
1790,2156573,0.24033060632694,-0.0754603012104553,1.32991314285714,0.114504274366125
1791,1480798,0.263780384973979,-0.0790499560410127,1.3349709047619,0.115883975808283
1792,1965519,0.190691593321494,-0.0862742138652394,1.32165795238095,0.115892524671949
1793,1181933,0.071564110049736,-0.0940719272557425,1.3190155,0.116847331593817
1794,1307562,-0.0153377191435229,-0.100897784488057,1.33192714285714,0.108510317497199
1795,850803,-0.0258721713910974,-0.105916057420718,1.33353880952381,0.108463568550451
1796,1659030,0.0207449060105768,-0.111756250409231,1.33482516666667,0.108709284695557
1797,1834630,0.0674114373256468,-0.118907662336185,1.33980333333333,0.108478653397593
1798,854988,0.0709242487211563,-0.127854865242737,1.35012095238095,0.105522827668534
1799,1727411,0.0324053822729109,-0.136629495561009,1.3510135,0.104983487156841
1800,996817,-0.0148666669081067,-0.144498007284351,1.35687145238095,0.106523966324888
1801,1380866,-0.040867759067937,-0.151011405284985,1.35740773809524,0.106252952507954
1802,1615078,-0.0431055692633417,-0.153209016045225,1.35405004761905,0.105614024712095
1803,1027851,-0.0430526587622628,-0.153559158398951,1.35437504761905,0.105258417210876
1804,1325118,-0.0637213823574393,-0.154051930184863,1.35185142857143,0.105013804416934
1805,1045329,-0.107926113655179,-0.15469311161738,1.34795116666667,0.10324132782585
1806,1319510,-0.151670296222169,-0.155671322045826,1.34160078571429,0.103515355437636
1807,1130658,-0.157337075095461,-0.155162067280521,1.36397626190476,0.107434539064442
1808,1323777,-0.101044438134637,-0.153885965528984,1.34446680952381,0.107803828730158
1809,950208,0.0029547559614732,-0.150220887725852,1.34960821428571,0.105798724386855
1810,1531627,0.102591540923479,-0.152501858614253,1.35791907142857,0.106948299579385
1811,1990455,0.140331310345989,-0.155413640202806,1.34639845238095,0.0936719314451318
1812,1571802,0.096280941082175,-0.155384480296576,1.3390889047619,0.0939032481411127
1813,1048429,0.00529384668215716,-0.156339947404612,1.31616328571429,0.0865546299519652
1814,1088480,-0.0696051166262629,-0.158948734087494,1.32312495238095,0.0866756349252172
1815,1281454,-0.0856908575226583,-0.165179402236679,1.32737435714286,0.0872985548583328
1816,1352420,-0.0489485236203311,-0.171197770952778,1.35491004761905,0.0922579778479001
1817,1454430,-0.000995113359512672,-0.177596335730668,1.36244073809524,0.0993320375600517
1818,1419243,0.0178888800513406,-0.181461788378369,1.3663425,0.103746046749232
1819,1421801,-0.00494920001946,-0.181545104747964,1.38989057142857,0.102365326257373
1820,1074369,-0.0552785337092537,-0.179571413083678,1.39165880952381,0.103719392186207
1821,1605315,-0.108353867866043,-0.175000265267905,1.39175280952381,0.103643722543865
1822,1121741,-0.142387809703871,-0.173201560539471,1.40717069047619,0.113283695826414
1823,1378096,-0.144240071010686,-0.170892532749653,1.39544223809524,0.114065263015552
1824,826975,-0.113157254258624,-0.166451563614943,1.37670826190476,0.142914476475027
1825,1347428,-0.0632682672405167,-0.156251378028884,1.36965076190476,0.145752382775698
1826,1489811,-0.0176670210214685,-0.14678508330223,1.37186502380952,0.144487009380268
1827,1190356,0.0068216706322286,-0.14694796880947,1.36795073809524,0.145550379703613
1828,1908166,0.0108395624717669,-0.148932322316231,1.38581457142857,0.150268580156348
1829,935284,0.00612536506761838,-0.152536908194508,1.394392,0.152268413067122
1830,1264654,-0.00229921382337863,-0.152804566858842,1.39412185714286,0.152517317701345
1831,1595806,-0.0227906449395891,-0.153492119344264,1.39256295238095,0.152180214128144
1832,1672707,-0.0607242835814916,-0.153020482176307,1.3859089047619,0.145888948106576
1833,1173797,-0.0964798309810718,-0.150012313595748,1.38106633333333,0.145029555616764
1834,1002643,-0.0876482835479357,-0.146427769974329,1.37396866666667,0.151982450310862
1835,1474323,-0.00191471201720129,-0.138543484395489,1.37706426190476,0.150574299296637
1836,1486037,0.14869522169822,-0.124600534578802,1.37564207142857,0.150937834561775
1837,2007302,0.308017157970676,-0.100127995529161,1.37805285714286,0.151067236072174
1838,1975319,0.412991424781971,-0.0753765281681163,1.37605545238095,0.150922246457912
1839,1998504,0.432934427103985,-0.0528079449645006,1.38223397619048,0.153072247967585
1840,1844007,0.375705929806706,-0.0314689168813725,1.36998080952381,0.158384839392938
1841,1801677,0.263017107350847,-0.0142672324197578,1.3978655,0.174154002519573
1842,1000765,0.109301074131081,0.000588911722827021,1.39280228571429,0.173078760674355
1843,2028417,-0.0709860436643597,0.0121364563321314,1.39804054761905,0.171322172020449
1844,1122483,-0.241853164514061,0.019056704382056,1.39952164285714,0.171353784517211
1845,241024,-0.345710790644634,0.0181112208058584,1.42443678571429,0.168199866520514
1846,1028703,-0.337308510128584,0.0154945824944645,1.4410620952381,0.177185661817747
1847,1138328,-0.222465629231456,0.0197869334578131,1.44345811904762,0.177666085688254
1848,1155110,-0.0611371528874865,0.0225765683763414,1.45338464285714,0.17665718673526
1849,1880939,0.0717470438380331,0.0253863352725587,1.43640173809524,0.17294701354693
1850,1684029,0.132582147059158,0.0290048806076185,1.4269640952381,0.186377357330722
1851,938862,0.123573667505258,0.0344203617099773,1.43802542857143,0.187837876359275
1852,1466153,0.0717013191554851,0.0343329576208465,1.42948076190476,0.188142222380674
1853,1710985,0.00137832216519122,0.0310562706583937,1.41403735714286,0.190463456140138
1854,1368414,-0.0730413135218205,0.0298749297585477,1.42489938095238,0.190072480242388
1855,750327,-0.137358826764923,0.0258839778007423,1.44385854761905,0.188767603573668
1856,1218495,-0.170976219760629,0.0114303595953382,1.4339484047619,0.192273921369808
1857,1221722,-0.155471292153089,-0.014326021429144,1.42887335714286,0.192814078492967
1858,1453673,-0.0900236920744366,-0.0391331073086367,1.40029164285714,0.193253055980186
1859,1370539,0.00238783720010861,-0.0622887315648368,1.38524054761905,0.18503577764479
1860,1678741,0.0854894647682362,-0.0861008499536895,1.36661742857143,0.176203368717178
1861,907168,0.131202418123549,-0.110501575302757,1.343237,0.176294822689171
1862,2245526,0.138363623862783,-0.128409475772367,1.32599252380952,0.172587692681914
1863,1392660,0.134428298880994,-0.141731653773464,1.34078602380952,0.171922091622951
1864,1341748,0.154523927880148,-0.152580768497273,1.33083071428571,0.162059546401721
1865,1440302,0.209378625036797,-0.159162937206677,1.3357420952381,0.160976190397552
1866,1873411,0.267952550046855,-0.159508223307546,1.35080397619048,0.136722976234463
1867,2045691,0.274681621083524,-0.158151922289985,1.35421673809524,0.13496001784932
1868,1590444,0.193128613760333,-0.154934717409726,1.34998988095238,0.137579978753766
1869,1607270,0.0412364444909495,-0.156211865866351,1.35649466666667,0.136759952308081
1870,1194884,-0.113619166078773,-0.159639886423028,1.356116,0.136359108150683
1871,538903,-0.198401586034249,-0.162876478298088,1.34588321428571,0.13388231602827
1872,1729230,-0.182687758290859,-0.161090823734512,1.34655319047619,0.13334247727128
1873,1236930,-0.0947841777535407,-0.157610610970217,1.34017861904762,0.133487168848339
1874,1024084,0.00264435917398051,-0.155961236819697,1.34511538095238,0.138261239162485
1875,1630002,0.0542758721438188,-0.15442574510718,1.33360630952381,0.143275134410219
1876,1798928,0.0397751433374709,-0.148039739370838,1.35196952380952,0.135493607250646
1877,1058097,-0.0264569532218608,-0.139995329942808,1.35986504761905,0.135952747751217
1878,1272885,-0.113219910282132,-0.133545624301306,1.35254530952381,0.140274714781731
1879,806870,-0.188827292944123,-0.125236351310985,1.3535100952381,0.140513701309796
1880,1343173,-0.227328510480916,-0.116696357119793,1.35121352380952,0.140655095499231
1881,1216333,-0.212075793756988,-0.104856865515634,1.33143733333333,0.14381074459052
1882,862029,-0.145498197181083,-0.0984869766363168,1.34496202380952,0.139737138497048
1883,1077409,-0.0586163791480758,-0.0955387826217678,1.32130452380952,0.119594128032597
1884,1622092,-0.00217568628226032,-0.0952284409097975,1.32705054761905,0.12182085422762
1885,1610294,-0.0138219174521377,-0.0950826861858775,1.33366395238095,0.123856955250876
1886,1328761,-0.0845344285369739,-0.0972772365828999,1.35046254761905,0.139379175604742
1887,873623,-0.158923761385497,-0.103132636525329,1.33603930952381,0.132663274807585
1888,1172039,-0.177277140827499,-0.110617346478778,1.3399774047619,0.139040313301661
1889,960800,-0.125003969143502,-0.112313027956747,1.33410911904762,0.137475340833132
1890,1428311,-0.0434101012379113,-0.112392654095498,1.3202624047619,0.137778795967125
1891,1865035,0.00870626193163154,-0.113851633919031,1.33371685714286,0.141925648850369
1892,1254252,0.00559714003148806,-0.115612100527525,1.36743195238095,0.134765738538534
1893,967001,-0.0295505443815332,-0.115101252069256,1.37314923809524,0.140376515682235
1894,1198421,-0.053447188103435,-0.111499208515815,1.36561042857143,0.144867484910446
1895,1918329,-0.0437073027180449,-0.106461689293207,1.38559176190476,0.147654947189991
1896,885033,-0.013882676619465,-0.101394823713267,1.39872028571429,0.161468004398843
1897,1521582,0.00465216837597315,-0.0972678263871894,1.40045295238095,0.163014772836242
1898,1550107,-0.00940723107515772,-0.094577701039073,1.39399826190476,0.169292018676003
1899,914293,-0.0542081438014524,-0.097696921287643,1.40169385714286,0.169869807908125
1900,1494194,-0.110082719240658,-0.101115211474996,1.427266,0.166171219072341
1901,1274083,-0.151054030176372,-0.106023241691727,1.44090473809524,0.171634064259661
1902,848141,-0.153191468871884,-0.109784266702221,1.45438252380952,0.173062289104207
1903,1475205,-0.101513341957716,-0.114837265927944,1.4619485,0.166284450504012
1904,1251911,0.000791469682176802,-0.116825553938006,1.4720959047619,0.162614681913991
1905,1633993,0.12579607381203,-0.119058101194071,1.4622960952381,0.163636634733503
1906,1619511,0.227830997705565,-0.123031683668018,1.46426766666667,0.164397703140715
1907,2145843,0.266768510082901,-0.122211015177941,1.4718805,0.164718322072841
1908,1267635,0.23373234323287,-0.116390846892454,1.48065852380952,0.157195368760402
1909,2211091,0.158376643946754,-0.110270103851396,1.48754569047619,0.154832845668951
1910,1343976,0.0899120721739223,-0.104599504859282,1.48124330952381,0.163302529042121
1911,1025708,0.0662656193920545,-0.0970974065133424,1.47681685714286,0.164605489308564
1912,1759971,0.0947963064156109,-0.0902595770831764,1.45571602380952,0.166522737272609
1913,1954937,0.155034068594288,-0.0832944051336996,1.43695526190476,0.18904892594132
