"year","flow","signal","avgLLE","sawp_avg","flow_mean","flow_var"
1642,7195991,0.174986991812636,-0.138331681509507,1.90328125509725,6.24504491891892,2.83625061885608
1643,5800342,-0.300629580538159,-0.131109421059935,1.89062007056379,6.32226589189189,2.75701106390927
1644,7639163,-1.09340169295131,-0.122713022878975,1.87590524410867,6.42795959459459,2.67401101465441
1645,3714842,-1.75030310333557,-0.112961842316875,1.85976499429329,6.47617572972973,2.56370904095693
1646,3697982,-1.61364182786468,-0.108892285836092,1.84354622658551,6.42144221621622,2.53784800011617
1647,7521541,-0.602713059785615,-0.103297215017079,1.82867080256942,6.40462337837838,2.53901156749613
1648,6801837,0.65226474122378,-0.103543157388253,1.81583327136846,6.36864240540541,2.59292379627725
1649,9224792,1.45196850961231,-0.102358996552628,1.80534956357738,6.31104794594595,2.65102083778872
1650,7804179,1.44504636392177,-0.0965462648288579,1.79740783739399,6.341169,2.55950774916611
1651,7796935,0.609475123025283,-0.0963896726155992,1.79211739116293,6.46984864864865,2.75287159747435
1652,6267729,-0.618186465802318,-0.102362746174108,1.78948999485262,6.33711627027027,2.56754270896181
1653,4031248,-1.37180583183487,-0.107634064180754,1.7894061518765,6.31863056756757,2.61503803210475
1654,3209306,-1.15612362162491,-0.113629736033883,1.79159594737095,6.41692905405405,2.78680151439194
1655,10014027,-0.509777333983016,-0.119154478948605,1.79565271358245,6.44839937837838,2.84616006211613
1656,4872923,-0.300734056651578,-0.124114729562232,1.80108216702087,6.50501908108108,2.8943732551173
1657,6347118,-0.545289011920528,-0.129055743974844,1.80738077731418,6.47597848648649,2.95040446228059
1658,4819728,-0.534496521953437,-0.130465765415819,1.81413801224551,6.51685435135135,3.08374373168296
1659,7051199,0.0271266745378739,-0.12825034267076,1.82115013277217,6.468494,3.07629281742333
1660,7587911,0.644935428674241,-0.131493131997469,1.82850387259033,6.5870452972973,3.55838679851949
1661,7213040,0.788622778633917,-0.137411878574339,1.83657367113908,6.55673459459459,3.55443956536897
1662,7948414,0.497306796553872,-0.139848708514663,1.84592424682383,6.67290756756757,3.87317092080681
1663,6231152,0.088569006741461,-0.142659871982083,1.85716794531591,6.67450524324324,3.87643865600852
1664,5666099,-0.344873466306788,-0.14081610603907,1.87081664870721,6.7481267027027,3.6290883522576
1665,6068228,-0.817542019053496,-0.138617996514784,1.88712705243821,6.90325732432432,3.54688325692145
1666,4992056,-1.04649453343408,-0.134844781730095,1.90591782666009,6.82304962162162,3.68297716478074
1667,4783616,-0.691683475813709,-0.131562008082836,1.9263516138873,6.66056291891892,4.66693354637247
1668,5405316,-0.0178470667166444,-0.125800807873561,1.94686019002557,6.54162902702703,4.56341808564692
1669,9517114,0.298516558419523,-0.119972404625435,1.96563955106633,6.52012948648649,4.52472410242415
1670,4627195,0.17101386045396,-0.112968267309564,1.98138729979975,6.55216183783784,4.6467590860487
1671,4735958,0.215705405928098,-0.103083908401453,1.99353700267141,6.58313791891892,4.66415052933147
1672,9036372,0.640260575602188,-0.0874699692889273,2.00214713672493,6.67390081081081,4.49285149977305
1673,7932464,0.810713564921767,-0.0704071030638194,2.00771578148918,6.80080710810811,4.18495980298527
1674,7938430,0.292140745526498,-0.0525479571980503,2.01098177262615,6.74169143243243,3.92380613779175
1675,5014616,-0.387881586132525,-0.0355743666986483,2.01273331120053,6.82540913513513,3.86153671518018
1676,8839565,-0.449964595526529,-0.0152748982212944,2.01365261400237,6.81399094594595,3.87758643019561
1677,5672961,0.161028204313227,0.00504339964929268,2.01422294183426,6.84450737837838,3.78694620894369
1678,10699287,0.873323561378171,0.0211174331853068,2.01470765467074,6.84877481081081,3.7894331026096
1679,6074495,1.25639220648837,0.0336424322064579,2.01518898019955,6.81957343243243,3.7766170702607
1680,10098742,1.38590736156182,0.0457349091074818,2.01563782704372,6.86962589189189,3.90979332034049
1681,7698277,1.45772941803038,0.057698456513523,2.01597529182339,6.87457708108108,3.92167965453041
1682,6438836,1.21938262027848,0.0638830246538078,2.01607098289135,6.85878094594595,3.95180372142827
1683,9437815,0.169120877151006,0.0681537288419389,2.01573625998049,6.94547583783784,4.01735260215414
1684,4553856,-1.45181313111473,0.0672135744164542,2.01503833519637,6.9740284054054,3.99602992539558
1685,789829,-2.37710690892613,0.0638409871039633,2.01428760060315,6.99447651351351,3.9281938504457
1686,4824238,-1.6504395810492,0.0619226828135075,2.01378926931368,6.99349386486487,3.9326952701714
1687,7008696,0.091706880620724,0.0606500027659338,2.0137417487112,7.08264805405405,3.935736958503
1688,8982132,1.35337105172678,0.0551243144999119,2.01419407447315,6.94851272972973,3.93021420479459
1689,7413844,1.5260510266758,0.0508757902586,2.01505429538475,6.95684183783784,3.89303789245542
1690,7389475,1.20178118688985,0.0437921982022237,2.01614858578956,6.94860881081081,3.93313085786166
1691,7904839,0.958277056196746,0.0364632702872723,2.01730515282448,6.91890078378378,3.83829344125306
1692,7826747,0.638275667257539,0.027554182461305,2.01842172036847,6.9026382972973,3.8141969328576
1693,7970478,-0.0486129075097038,0.0187676175167578,2.01948810714746,6.86112305405405,3.78957576200922
1694,5924645,-0.812846834329969,0.0109340012177986,2.0205690770723,6.92077562162162,3.69482047204091
1695,5948836,-1.03612289220708,0.00622243115702141,2.02177652427977,6.8426507027027,3.61251148194355
1696,7209094,-0.541132312304036,-0.00452737413426001,2.02324301051722,6.76929562162162,3.98797947668291
1697,6507460,0.192963207838233,-0.0165512737554483,2.02507152479356,6.69523216216216,3.59263112892147
1698,9064981,0.624597826594982,-0.022031618099706,2.02725633289832,6.72442032432432,3.58691031562184
1699,8131608,0.713789603276705,-0.0274651182464417,2.02962994561102,6.59364875675676,3.31260941148847
1700,5646695,0.695605180496112,-0.0316073824035864,2.03187765774807,6.61219113513514,3.36743352669251
1701,8873810,0.557830761997264,-0.0382480587181115,2.03360878000526,6.68178786486486,3.52185042788662
1702,7124673,0.168529103557264,-0.0413755403693347,2.03445856185912,6.73037759459459,3.88447494379425
1703,5748636,-0.277991565525809,-0.0460439691983672,2.03419317044925,6.75651837837838,3.79280569652663
1704,4747258,-0.493324399553549,-0.0461095220541242,2.03278654698602,6.8287704054054,3.09979774209791
1705,8704021,-0.616374202828477,-0.0441155132962307,2.03044052119688,6.86835824324324,2.99466520308102
1706,4554107,-0.914300984807392,-0.0432666274423,2.0275304744843,6.87923875675676,3.00218419342952
1707,4935372,-1.12868852586878,-0.0446469222171003,2.0244794539008,6.85914137837838,2.93025545737519
1708,4431336,-0.749584568155044,-0.0405865746314479,2.02159794574482,6.95554564864865,3.38404771566179
1709,7937175,0.133726516477913,-0.0391126613051344,2.018966920669,6.96439562162162,3.3948395044713
1710,7330752,0.771478155155219,-0.0350618426620218,2.0164597744147,6.90490851351351,3.41077546950915
1711,6402366,0.563553745795897,-0.0309335129944664,2.01397750295909,6.7963242972973,3.6412699843311
1712,7221761,-0.316823861769788,-0.0256566424397754,2.01188766468244,6.74411581081081,3.61611467383682
1713,5948943,-1.11194345849553,-0.0162706636770799,2.01125099110565,6.76391872972973,3.5972670521272
1714,2958823,-1.24850788225291,-0.00811607540331879,2.013151766254,6.76801167567567,3.59102936635123
1715,7958939,-0.860563597473935,-0.00523747214331752,2.01801562976869,6.77305762162162,3.59654644834552
1716,7154457,-0.36872135486545,-0.000685982844581323,2.02566977728384,6.83678027027027,3.71199833601359
1717,5260194,0.242999692876246,0.00882270915133756,2.03556166705764,6.66042872972973,4.05496974145187
1718,8384345,1.13340823906831,0.0143829890674664,2.04686389390983,6.5503727027027,4.17030650733883
1719,9013915,1.74141024770635,0.0236041737848249,2.05840605629437,6.56427443243243,4.15163376343436
1720,11235635,1.15731108417908,0.0286788842059802,2.06846105346533,6.53281672972973,4.03890685791648
1721,5521065,-0.464165692996851,0.0358603446840664,2.07532759644419,6.53475294594595,4.04140115640189
1722,3463154,-1.70074348631372,0.0399267537341203,2.07831168898809,6.50208337837838,4.13368226500319
1723,6288988,-1.39802040214693,0.0477168543763067,2.07764100959483,6.59799643243243,4.1280849656662
1724,7411275,0.118386070995924,0.0514637073073026,2.07410688808464,6.55985405405405,4.01679380152539
1725,8238529,1.51624601544297,0.0544724796037736,2.06865338171203,6.65562608108108,3.96130736783302
1726,10980802,1.73689349925458,0.0570576893803265,2.06203430420682,6.65679810810811,3.95721381399471
1727,7716924,0.762895024174162,0.0605922367192587,2.05467328157698,6.74340310810811,3.83854972151471
1728,5703816,-0.556839021534982,0.0642186282015272,2.04666798104259,6.76791097297297,3.92091221100453
1729,3809131,-1.31368218503499,0.0660709631061409,2.03785673589969,6.83646056756757,4.17408546902642
1730,6038764,-1.18817948205201,0.0689646707864296,2.02792363717323,6.74916843243243,4.53391364500292
1731,6657353,-0.421465487238041,0.0707733990357427,2.01653598286081,6.78243575675676,4.60717931389036
1732,6100275,0.455840505950591,0.0678266702113298,2.00351144767049,6.76250378378378,4.65602806837723
1733,7395794,0.756594190333278,0.0588023495158593,1.98898821166911,6.892211,4.26437581032233
1734,8865198,0.106700290082502,0.0529126817193498,1.97333140984304,6.82420662162162,4.2863713731463
1735,2539974,-0.908807213850822,0.0495972584705472,1.95660961103721,6.86698013513513,4.38310230520468
1736,4059535,-1.19668968389343,0.0457671695175461,1.93844633980775,6.88704859459459,4.33172092476358
1737,6161059,-0.553957481023598,0.0386583713923184,1.9183650997512,6.80628937837838,4.32447803894385
1738,7709875,0.101988753640378,0.026670211193742,1.89609116614135,6.64338502702703,4.56713447805969
1739,7196313,0.160905743712664,0.0139988479674128,1.8716858444625,6.48627627027027,3.99736371242515
1740,4539862,0.0683692546065106,0.00527145769052654,1.8455571269658,6.53950259459459,3.99658280832186
1741,8296041,0.263558066130284,-0.00285102532852515,1.81839158622631,6.60633459459459,3.73922470954675
1742,7292753,0.374497384990084,-0.00489196899346018,1.791051502771,6.65354716216216,3.79090082144808
1743,8097672,0.0885596510360699,-0.0121005333264724,1.76447774391903,6.68342227027027,3.87045616299915
1744,4978737,-0.0844215347019078,-0.022868025376333,1.73956893624375,6.69091962162162,3.89650203864985
1745,7635721,0.309702828333248,-0.0329783936328321,1.71698535166292,6.51350632432432,3.49664802805156
1746,8843966,0.757886280784595,-0.0410959652207561,1.69712954083483,6.54419967567568,3.60743094956778
1747,9867087,0.549632202618313,-0.0479207280111628,1.68026137053248,6.50020683783784,3.75503529381719
1748,3172557,-0.101943806254319,-0.0551336007741774,1.66640756601444,6.60620683783784,3.58441176959497
1749,8452652,-0.437410488744663,-0.0615556861768752,1.65505726153,6.61541167567568,3.57681012660161
1750,5211460,-0.193672987216691,-0.0712069923935068,1.64506173315113,6.69762883783784,3.83400577686297
1751,7757990,0.315748434990938,-0.0819611267753001,1.63534807349955,6.76863337837838,3.9333605843233
1752,5442777,0.711901327225784,-0.0885941586001694,1.62554954581715,6.73143556756757,3.93660257812342
1753,8737077,0.670996397440555,-0.091873958864224,1.61586087356237,6.744596,4.0007334077725
1754,6002727,0.00851249653528333,-0.0917062473981346,1.60674120564858,6.79317991891892,3.66816535165685
1755,5396254,-0.937302296577559,-0.0946761584920869,1.59872059525349,6.80524324324324,3.6057639945788
1756,2986454,-1.41208877447963,-0.103974381101457,1.59228249920296,6.83022394594595,3.59577494849872
1757,5422611,-1.03208782838201,-0.113042917049109,1.58778438852686,6.80515913513513,3.57369852456906
1758,7490439,-0.133113011609343,-0.120841233577067,1.58539242811243,6.76869456756757,3.59357720181081
1759,5935938,0.740002695038601,-0.128495187775347,1.58501955765537,6.79781010810811,3.49155011217849
1760,8035853,1.27086355265407,-0.135032275902394,1.58629531386691,6.69446545945946,3.56844423195287
1761,8516654,1.29016127948637,-0.145952756250171,1.58865127803909,6.67537513513513,3.55845099548562
1762,8515931,0.745020209268658,-0.163300128258798,1.59153601361011,6.6176637027027,3.51295781072299
1763,4416510,-0.117127882296492,-0.172496567372256,1.59457992012231,6.64737297297297,3.44552781224386
1764,8852578,-0.804574737300373,-0.182033760232408,1.597591599502,6.55715067567568,3.563414135499
1765,4076081,-0.916993485324285,-0.190356399911938,1.60047539944105,6.51320951351351,3.42830152364237
1766,7731131,-0.39471828630637,-0.194629411471276,1.60316743057678,6.48826151351351,3.27933687842837
1767,6379343,0.465598345355044,-0.19936191485945,1.60561435537821,6.61465897297297,3.00898423587964
1768,9699388,1.19135099130934,-0.200764869041271,1.60778758759139,6.49092110810811,3.10799979779327
1769,8727443,1.40187772391896,-0.198862273274489,1.60969923557186,6.56744497297297,3.12341014394047
1770,6019475,0.974358890305974,-0.197372760427672,1.6113173351861,6.51603537837838,3.09538798490852
1771,9352134,0.105454920337086,-0.191198840270219,1.61242523651039,6.50996448648649,3.1101448977872
1772,4337579,-0.676041578539263,-0.1837207671922,1.61281866501897,6.55172572972973,3.36585398063415
1773,4505878,-0.814513242917845,-0.176693923725382,1.61251595655225,6.60767872972973,3.41854847996665
1774,7085345,-0.334403835126911,-0.171087452362243,1.61168844115297,6.70335762162162,3.51900827067507
1775,6782477,0.0834274199978628,-0.163658969069602,1.61055242611171,6.78963954054054,3.13523743527814
1776,5847124,-0.0650895025835786,-0.14919118670969,1.60929399600611,6.82550191891892,3.08205011723235
1777,5617137,-0.471260597773659,-0.135038377059182,1.6080167966009,6.748445,3.19642499990956
1778,4472289,-0.569715736460274,-0.120110231076256,1.60670970258125,6.82352097297297,3.27958348112642
1779,6586411,-0.408854227906098,-0.10795948714375,1.60523235247849,6.83762610810811,3.32209503019015
1780,5962349,-0.424986099955906,-0.0956861367959707,1.60332122369335,6.66880240540541,3.7939812334518
1781,6077980,-0.555736464817022,-0.0794125030476399,1.60068150312945,6.68509797297297,3.8656786581293
1782,4297496,-0.284523701136673,-0.0615681230803572,1.59722130668509,6.75595054054054,3.72102154917281
1783,7218143,0.393545034199557,-0.0469633783193261,1.59312642448571,6.68345543243243,3.60304190670103
1784,8944011,0.759199313588805,-0.0310579042387026,1.58872167467744,6.80412491891892,3.49506298876935
1785,7849263,0.348539516427502,-0.0136961868774926,1.58436105036261,6.73389989189189,3.54371583553154
1786,3874351,-0.430405335321551,-0.0075029809431569,1.58034499875737,6.70901324324324,3.58476928389352
1787,8042843,-0.874197015433848,-0.00151224391127023,1.57686229052969,6.60447597297297,3.34652858941203
1788,5855835,-0.677808746418234,-0.000185656635342933,1.57402469463412,6.51487464864865,3.25257016175557
1789,5218154,0.0575814066513013,-0.000829362883107851,1.57197213819869,6.56015327027027,3.2823176501782
1790,10282243,0.963997498051155,-0.000628503042021211,1.57094044175299,6.50071521621622,3.07191505212123
1791,8072988,1.42936460922947,-0.00230795413709218,1.57123553465609,6.53555021621622,2.9619217398129
1792,8936373,1.01842639264414,-0.00645762764264665,1.57313696041282,6.61037010810811,2.8568919698116
1793,6178885,0.071795697978611,-0.0158360455934583,1.5767824012605,6.67571791891892,3.07869591950469
1794,6749519,-0.541572696804224,-0.0275068564829039,1.5820759820636,6.67543745945946,3.07863728322226
1795,4639333,-0.454149462191533,-0.038566110324747,1.58864518241656,6.6581337027027,3.11917796653171
1796,8713749,-0.166335540694671,-0.0476289630383444,1.59586008690236,6.6382787027027,3.17625040071727
1797,8557743,-0.184939976928752,-0.0593410544980827,1.60292382795733,6.74329802702703,3.11674674910986
1798,2270177,-0.293037038825159,-0.0725404660113436,1.60903259362851,6.80293948648649,3.22912581124759
1799,9118867,-0.0431329244397731,-0.0820819861606249,1.61357626030929,6.8538542972973,3.23706686983133
1800,7038055,0.444155890943112,-0.0930988839762166,1.61631865805931,6.84789659459459,3.24788181440019
1801,6170259,0.617979315336023,-0.105081788012408,1.61749174823179,6.92510313513514,3.06367873548612
1802,8540852,0.201320640177343,-0.116811456062332,1.61776773066274,6.88535335135135,3.09819674326946
1803,5132805,-0.534490239467478,-0.127225574658777,1.61811244669798,6.85358567567568,3.00110579439311
1804,5458537,-1.04479127560236,-0.135767359473174,1.61955362456232,6.79548202702703,3.00710005407797
1805,5831509,-0.969200792300541,-0.147765550531394,1.62290924245971,6.90251135135135,2.78828265571907
1806,5412194,-0.477384882897229,-0.149750007058232,1.62852501826489,6.77620759459459,3.08247239023019
1807,7694784,-0.0908754304892828,-0.148246446858351,1.63616190758933,6.80341583783784,3.05838841514208
1808,7152926,-0.000124739541406431,-0.143486456176256,1.64529301286648,6.903009,3.10085028074122
1809,5626474,0.148583253653413,-0.142366519747601,1.65559508004521,6.80422697297297,2.77573213426047
1810,7274214,0.501502321631161,-0.14229140373201,1.66707554454428,6.85439278378378,2.99967952644873
1811,9503214,0.514580803801792,-0.142936868440605,1.67991029288736,6.72041224324324,3.09047197566819
1812,6772100,-0.206051473420574,-0.141193559452046,1.69425883695933,6.74208535135135,3.0837265603149
1813,5206885,-1.00424503328426,-0.135805613371822,1.7101368871613,6.80133372972973,3.2145155945917
1814,4882502,-0.885266313221113,-0.128216658261431,1.72735247771953,6.9358687027027,3.28631440582205
1815,8358004,0.085347785623151,-0.117917360844451,1.74550339262186,6.85800037837838,3.22609075394641
1816,8793145,0.843331083606545,-0.111472107602724,1.76403182824913,6.75375178378378,3.2639624555954
1817,7846197,0.715076494289829,-0.102283969319655,1.78232840545292,6.88224927027027,2.69062850832665
1818,5857545,0.0931637239736149,-0.0890540772501494,1.79987854728135,6.83489843243243,2.55589117839986
1819,7154138,-0.294328468573797,-0.0744681098765625,1.81646783801619,6.89612140540541,2.72014320763147
1820,5747401,-0.254887817888835,-0.0611548995958712,1.83250482602297,6.98374202702703,2.87347162866492
1821,7768607,-0.153541973106532,-0.0560635863637598,1.84927780418782,6.9817742972973,2.86731672737938
1822,5699428,-0.364883996728112,-0.055015719293706,1.86829872612495,7.09480113513513,2.9104176910009
1823,7834436,-0.795378614514924,-0.0594823550203789,1.89038827151198,7.1858982972973,2.91107023515633
1824,3369604,-0.900119104677675,-0.0649958784298047,1.9157377925187,7.14377205405405,3.09401159552783
1825,6862540,-0.3029013687136,-0.071844421073513,1.94417086481657,7.23276894594594,3.07029660363394
1826,8903101,0.583932383721165,-0.0799044862531985,1.97523685485257,7.22404948648649,3.06482882582592
1827,6627308,0.894316411773846,-0.0915295894607559,2.0082475872612,7.08793443243243,3.77023900609336
1828,9929123,0.42649382132409,-0.106067666578178,2.04234274166116,7.05466032432432,3.91116334252589
1829,3979093,0.00138483362092577,-0.119414137702362,2.07659348635128,6.96335791891892,4.17839491235791
1830,6980790,0.31645736226533,-0.132376797549692,2.11011757681088,6.89805656756757,3.99524647963081
1831,8941709,0.850187090281434,-0.136746141018807,2.14217886291115,7.02011256756757,4.51485855655125
1832,9617127,0.562880534039504,-0.140132868598382,2.17225500667149,7.08503164864865,4.4288288290079
1833,5832621,-0.537460297372896,-0.13398822623132,2.20006442667946,6.99560954054054,5.12954404999526
1834,4700545,-1.32022151201763,-0.128220813414903,2.22554777241794,6.983406,5.10087858615494
1835,7024584,-1.01861934203921,-0.122360678945281,2.24880537745427,6.98647237837838,5.11263347117935
1836,7366886,-0.0252313920216485,-0.115977708171803,2.27000150963727,6.95299851351351,5.09493655107476
1837,9303305,0.910127613711789,-0.107444446470349,2.28925660610978,6.89476032432432,5.35156770667022
1838,9412222,1.51066823187591,-0.101202084240099,2.30655706460663,6.87734413513513,5.35350497518823
1839,8468046,1.74247224023636,-0.0955398239730233,2.32171509378034,6.89329718918919,5.32586793802366
1840,9314798,1.48449951722919,-0.0839854546208901,2.33440215607297,6.89129194594595,5.32240878525733
1841,8829132,0.858821876022392,-0.0626529438134154,2.34425698480774,6.93371702702703,5.28506561136914
1842,4272838,0.310274962365477,-0.0356180319916269,2.35105441854773,6.96322386486486,5.3719110479269
1843,8705079,-0.083333615907232,-0.010769946838449,2.35493964280976,6.93553148648649,5.60484557942609
1844,7372164,-0.802432009642386,0.0118814138174518,2.35666279598234,7.03696518918919,5.97031211753205
1845,2116669,-1.85384311109279,0.0344374435108096,2.35727902204598,6.92972078378378,5.98447879962695
1846,4395332,-2.1702360339863,0.0538847082043716,2.3573226860675,6.94151018918919,5.98229282838066
1847,3896025,-0.913855825831087,0.0703205137562222,2.35672354807078,6.88736305405405,5.75824497248755
1848,7087064,0.978736863630597,0.0893835316253588,2.35518004320296,7.07564932432432,5.94436243597267
1849,11288172,1.65485987013684,0.109747974760213,2.35243501492281,7.14680632432432,6.11783042138484
1850,7608891,0.757029821283323,0.124668485423823,2.34842388657378,7.10647481081081,6.02921175460627
1851,1573884,-0.197448145054429,0.130730627472134,2.34332481613917,7.0476947027027,5.85369899215844
1852,7906473,-0.127269872335018,0.135320968610696,2.3375297494532,7.05880037837838,5.83052431784046
1853,8906601,0.214074793639388,0.131557854685082,2.33156423866472,7.03395567567568,5.97379822626739
1854,6607664,-0.198162704837531,0.129361039554311,2.32598404129274,7.07045221621622,6.02237906335323
1855,3702732,-0.905246354284441,0.12344058449568,2.32124977172043,7.03875524324324,6.04023878264691
1856,6509739,-0.777655408139996,0.118406455773825,2.31753129111171,6.92562224324324,5.98718089523141
1857,6337664,0.19648702664185,0.112750473337535,2.3143574146245,6.85277605405405,5.81118195658072
1858,7694413,0.949863556382705,0.107107011247748,2.31031070908206,6.80363564864865,5.73736903268851
1859,7269156,0.826713669525842,0.0978404174560232,2.30367376131689,6.71961651351351,5.5648671851837
1860,8926189,0.220403956548769,0.0887465858594949,2.29343898636201,6.63385521621622,5.46512179844912
1861,2344986,-0.228589564806036,0.0782465212917816,2.27949304307472,6.61926364864865,5.54381543639273
